"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round"
"1265",24,"petra","klingler","SUI",9.94,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",25,"nina","lach","AUT",10.18,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",26,"hung ying","lee","TPE",10.42,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",27,"martina","zanetti","ITA",10.62,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269",28,"alma","bestvater","GER",10.64,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270",29,"tetiana","kolkotina","UKR",10.85,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",30,"hana","krizova","CZE",10.99,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272",31,"stasa","gejo","SRB",11.02,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",32,"jara","späte","SUI",11.11,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",33,"iuliia","panteleeva","RUS",11.16,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",34,"futaba","ito","JPN",11.18,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",35,"chloe","caulier","BEL",11.36,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277",36,"janja","garnbret","SLO",11.43,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",37,"lamu","renqing","CHN",11.47,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279",38,"francesca","vasi","ITA",11.64,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",39,"akiyo","noguchi","JPN",12.15,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",40,"maggie","hammer","USA",12.44,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",41,"giorgia","tesio","ITA",12.45,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",42,"andrea","kümin","SUI",12.59,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",43,"sofya","yokoyama","SUI",12.67,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",44,"jain","kim","KOR",12.95,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",45,"urska","repusic","SLO",13.68,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",46,"ekaterina","kipriianova","RUS",13.74,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",47,"mei","kotake","JPN",14.52,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",48,"anne-sophie","koller","SUI",14.71,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",49,"mia","krampl","SLO",14.8,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",50,"tiffany","melius","AUS",15.06,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",51,"heloïse","doumont","BEL",16.15,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",52,"rebecca","frangos","CAN",16.6,NA,FALSE,FALSE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",53,"celine","cuypers","BEL",NA,NA,FALSE,TRUE,FALSE,FALSE,"F","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",1,"anouck","jaubert","FRA",7.68,7.62,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",2,"sari","agustina","INA",8.02,7.74,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",3,"aries","susanti rahayu","INA",7.69,8.86,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",4,"anna","brozek","POL",8.6,9.17,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",5,"aurelia","sarisson","FRA",8.26,8.1,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300",6,"anna","tsyganova","RUS",8.25,8.21,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",7,"mariia","krasavina","RUS",7.89,8.24,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",8,"rajiah","sallsabillah","INA",8.11,9.78,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303",9,"elena","remizova","RUS",8.28,7.84,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304",10,"alla","marenych","UKR",8.48,8.34,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305",11,"mingwei","ni","CHN",8.5,8.38,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306",12,"cuilian","he","CHN",8.21,8.71,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307",13,"santi","wellyanti","INA",8.57,8.77,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308",14,"elena","timofeeva","RUS",8.12,8.84,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309",15,"victoire","andrier","FRA",8.37,9.04,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310",16,"iuliia","kaplina","RUS",7.67,NA,FALSE,FALSE,TRUE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311",17,"edyta","ropek","POL",8.68,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312",18,"elma","fleuret","FRA",8.8,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313",18,"di","niu","CHN",8.8,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314",20,"daria","kan","RUS",8.89,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315",21,"yiling","song","CHN",8.92,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316",22,"nurul","iqamah","INA",9.11,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317",22,"puji","lestari","INA",9.11,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318",22,"xuhua","pan","CHN",9.11,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319",25,"mulyani","mudji","INA",9.33,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320",26,"haimei","qiu","CHN",9.35,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321",27,"miho","nonaka","JPN",9.42,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322",28,"lijuan","deng","CHN",9.5,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323",29,"rong","jiang","CHN",9.85,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324",30,"hung ying","lee","TPE",10.46,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325",31,"lamu","renqing","CHN",10.65,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326",32,"nanako","kura","JPN",10.9,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327",33,"alannah","yip","CAN",12.2,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328",34,"vanessa si yinn","teng","SGP",12.59,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329",35,"akiyo","noguchi","JPN",12.73,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330",36,"yusri","nadrah","SGP",14.22,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331",37,"azmie","nadirah","SGP",14.6,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332",38,"sarah","tetzlaff","NZL",15.31,NA,FALSE,FALSE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333",39,"iuliia","panteleeva","RUS",NA,NA,FALSE,TRUE,FALSE,FALSE,"F","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334",1,"aries","susanti rahayu","INA",7.67,7.51,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335",2,"elena","timofeeva","RUS",8.41,9.01,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336",3,"puji","lestari","INA",8.25,8.1,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337",4,"anna","tsyganova","RUS",8.23,NA,FALSE,FALSE,TRUE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338",5,"cuilian","he","CHN",8.01,7.94,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339",6,"elena","remizova","RUS",8.9,8.07,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340",7,"sari","agustina","INA",8.26,8.17,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341",8,"anouck","jaubert","FRA",7.91,9.4,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342",9,"mariia","krasavina","RUS",8.23,8.02,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343",10,"nurul","iqamah","INA",8.31,8.25,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344",11,"victoire","andrier","FRA",8.79,8.53,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",12,"rajiah","sallsabillah","INA",8.39,8.57,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346",13,"yiling","song","CHN",8.55,8.8,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347",14,"klaudia","buczek","POL",8.99,8.92,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348",15,"anna","brozek","POL",8.63,9.35,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349",16,"iuliia","kaplina","RUS",7.84,10.13,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350",17,"elma","fleuret","FRA",9.04,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351",18,"di","niu","CHN",9.05,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352",19,"alla","marenych","UKR",9.09,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353",20,"santi","wellyanti","INA",9.27,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354",21,"haimei","qiu","CHN",9.28,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355",22,"fitriyani","fitriyani","INA",9.35,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356",23,"edyta","ropek","POL",9.41,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357",24,"lijuan","deng","CHN",9.54,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358",25,"xuhua","pan","CHN",9.64,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359",26,"daria","kan","RUS",9.85,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360",27,"iuliia","panteleeva","RUS",10.32,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361",28,"hung ying","lee","TPE",10.33,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362",29,"lamu","renqing","CHN",10.48,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363",30,"kyra","condie","USA",10.54,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364",31,"futaba","ito","JPN",10.98,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365",32,"nanako","kura","JPN",11.38,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366",33,"akiyo","noguchi","JPN",12.43,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367",34,"aurelia","sarisson","FRA",12.51,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368",35,"alannah","yip","CAN",12.8,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369",36,"mao","nakamura","JPN",12.9,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370",37,"narada","disyabut","THA",12.96,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371",38,"stefanie ann","low su ying","SGP",13.43,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372",39,"mei","kotake","JPN",13.95,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373",40,"azmie","nadirah","SGP",14.31,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374",41,"vanessa si yinn","teng","SGP",15.54,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375",42,"sarah","tetzlaff","NZL",17.78,NA,FALSE,FALSE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376",43,"pankaew","plypoolsup","THA",NA,NA,FALSE,TRUE,FALSE,FALSE,"F","1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377",1,"anouck","jaubert","FRA",7.72,NA,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378",2,"iuliia","kaplina","RUS",7.76,NA,FALSE,FALSE,FALSE,TRUE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379",3,"elena","timofeeva","RUS",7.99,7.61,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380",4,"aries","susanti rahayu","INA",8.31,8.47,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381",5,"mariia","krasavina","RUS",8.12,7.77,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382",6,"rajiah","sallsabillah","INA",8.11,7.88,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383",7,"anna","tsyganova","RUS",8.09,9.52,FALSE,FALSE,FALSE,FALSE,"F","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
