"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","tomoa_skip","year","start_date","end_date","event"
"1707",31,"guangfeng","li","CHN",7.016,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1708",32,"danny","valencia","ECU",7.047,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1709",33,"jan","hojer","GER",7.079,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1710",34,"nickolaie","rivadeneira","ECU",7.104,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1711",35,"manuel","cornu","FRA",7.17,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1712",36,"kokoro","fujii","JPN",7.283,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1713",37,"josh","levin","USA",7.331,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1714",38,"chingkheinganba","maibam","IND",7.398,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1715",39,"phanuphong","bunprakop","THA",7.435,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1716",40,"hualong","song","CHN",7.504,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1717",41,"galo","hernandez","ECU",7.543,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1718",42,"meichi","narasaki","JPN",7.62,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1719",42,"ka-chun","yau","HKG",7.62,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1720",44,"mikel asier","linacisoro molina","ESP",7.749,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1721",45,"thattana","raksachat","THA",7.795,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1722",46,"kai","harada","JPN",7.81,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1723",47,"rudolph","ruana","USA",7.84,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1724",47,"rei","sugimoto","JPN",7.84,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1725",49,"yufei","pan","CHN",7.86,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1726",50,"william","bosi","GBR",7.884,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1727",51,"artyom","devyaterikov","KAZ",7.949,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1728",52,"minyoung","lee","KOR",8.042,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1729",53,"sascha","lehmann","SUI",8.119,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1730",54,"nathaniel","coleman","USA",8.149,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1731",55,"cesar","grosso","BRA",8.184,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1732",56,"yannick","flohé","GER",8.203,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1733",57,"hanwool","kim","KOR",8.219,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1734",58,"giorgi","djaparidze","GEO",8.331,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1735",59,"kritsadakorn","thongmung","THA",8.343,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1736",60,"dimitri","vogt","SUI",8.38,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1737",61,"keita","watabe","JPN",8.464,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1738",62,"aleksey","rubtsov","RUS",8.518,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1739",63,"michael","piccolruaz","ITA",8.611,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1740",64,"jernej","kruder","SLO",8.669,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1741",65,"sean","mccoll","CAN",8.729,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1742",66,"maciej","dobrzanski","POL",8.76,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1743",66,"ronny","escobar","CHI",8.76,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1744",68,"semen","ovchinnikov","RUS",8.898,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1745",69,"ram","levin","ISR",8.901,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1746",70,"marcello","bombardi","ITA",8.982,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1747",71,"gholamali","baratzadeh","IRI",9.01,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1748",71,"peter","kuric","SVK",9.01,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1749",73,"calrin","curtis","RSA",9.054,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1750",74,"oleksii","krynetskyi","UKR",9.139,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1751",75,"simon","lorenzi","BEL",9.19,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1752",75,"hannes","puman","SWE",9.19,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1753",77,"sirapob","jirajaturapak","THA",9.239,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1754",78,"felipe","ho foganholo","BRA",9.241,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1755",79,"georg","parma","AUT",9.29,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1756",79,"sungbo","seo","KOR",9.29,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1757",81,"adam","ondra","CZE",9.316,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1758",82,"george","sanders","NZL",9.369,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1759",83,"william","ridal","GBR",9.378,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1760",84,"jonatan","flor vazquez","ESP",9.415,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1761",85,"javier","cano blazquez","ESP",9.455,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1762",86,"loïc","timmermans","BEL",9.499,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1763",87,"sergio","verdasco urizal","ESP",9.55,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1764",88,"santiago","garcia","ARG",9.648,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1765",89,"tomoaki","takata","JPN",9.711,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1766",90,"jason","holowach","CAN",9.753,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1767",91,"benjamin","ayala","CHI",9.92,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1768",91,"petr","burian","CZE",9.92,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1769",93,"luka","potocar","SLO",9.937,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1770",94,"yuval","shemla","ISR",9.994,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1771",95,"borja","farah","CHI",10.004,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1772",96,"fedir","samoilov","UKR",10.081,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1773",97,"matthaios","valsamidis","GRE",10.207,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1774",98,"alex","khazanov","ISR",10.295,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1775",99,"sergio","pastor martínez","ESP",10.502,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1776",100,"nimrod","marcus","ISR",10.515,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1777",101,"jean","ouriques","BRA",10.527,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1778",102,"domen","skofic","SLO",10.841,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1779",103,"gaurav","kumar","IND",10.933,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1780",104,"joseph","rosendorff","RSA",11.118,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1781",105,"lucas","uchida","CAN",11.223,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1782",106,"yarden","pilpel","ISR",12.086,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1783",107,"or","miniely","ISR",12.219,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1784",108,"orfeas","tsiaousis","GRE",14.377,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1785",109,"alexander","megos","GER",15.427,NA,FALSE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1786",110,"reshmin mihin","amarasinghe","SRI",NA,NA,TRUE,FALSE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1787",110,"pedro","bello","CHI",NA,NA,FALSE,TRUE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1788",110,"danyil","boldyrev","UKR",NA,NA,FALSE,TRUE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
"1789",110,"john","brosler","USA",NA,NA,FALSE,TRUE,FALSE,FALSE,"M",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,2018-09-06,2018-09-16,"IFSC Climbing World Championships - Innsbruck (AUT) 2018"
