"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round","tomoa_skip","year","start_date","end_date","event"
"1714",52,"ievgeniia","kazbekova","UKR",11.333,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1715",53,"andrea","kümin","SUI",11.594,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1716",54,"heloïse","doumont","BEL",11.637,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1717",55,"sarah","tetzlaff","NZL",11.686,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1718",56,"celine","cuypers","BEL",11.784,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1719",57,"fitria","hartani","INA",11.858,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1720",58,"afra","hönig","GER",11.926,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1721",59,"mia","krampl","SLO",12.118,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1722",60,"urska","repusic","SLO",12.164,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1723",61,"molly","thompson-smith","GBR",12.66,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1724",62,"maria","benach zubero","ESP",12.83,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1725",63,"natsumi","hirano","JPN",12.93,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1726",64,"lan","kim","KOR",12.941,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1727",65,"jennifer marie","de la torre","MEX",13.989,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1728",66,"bianca","magalhaes de castro","BRA",14.285,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1729",67,"vita","lukan","SLO",14.566,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1730",68,"grace","crowley","AUS",14.949,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1731",69,"amanda","speed","NZL",16.129,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1732",70,"natsuki","tanii","JPN",16.434,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1733",71,"rachelle","de charmoy","RSA",16.554,NA,FALSE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1734",72,"rong","jiang","CHN",NA,NA,FALSE,TRUE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1735",72,"piper","kelly","USA",NA,NA,TRUE,FALSE,NA,NA,"F",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-04,2019-07-06,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
"1736",1,"yiling","song","CHN",7.842,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1737",2,"elizaveta","ivanova","RUS",7.824,NA,FALSE,FALSE,FALSE,TRUE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1738",3,"aleksandra","kalucka","POL",8.161,7.66,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1739",4,"aries","susanti rahayu","INA",7.885,NA,FALSE,FALSE,TRUE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1740",5,"anna","brozek","POL",8.493,7.97,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1741",6,"andrea","rojas","ECU",8.538,8.31,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1742",7,"patrycja","chudziak","POL",8.204,8.34,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1743",8,"mariia","krasavina","RUS",8.203,8.54,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1744",9,"nurul","iqamah","INA",8.719,8.35,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1745",10,"elena","remizova","RUS",8.667,8.36,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1746",11,"mingwei","ni","CHN",8.68,9.03,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1747",12,"alexandra","elmer","AUT",9.002,9.03,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1748",13,"capucine","viglione","FRA",8.937,9.09,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1749",14,"kseniia","petrova","RUS",8.508,9.28,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1750",15,"di","niu","CHN",8.78,9.67,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1751",16,"anouck","jaubert","FRA",8.886,NA,FALSE,FALSE,TRUE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1752",17,"assel","marlenova","KAZ",9.203,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1753",18,"ekaterina","barashchuk","RUS",9.221,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1754",19,"natalia","kalucka","POL",9.233,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1755",20,"elena","krasovskaia","RUS",9.247,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1756",21,"elisabetta","dalla brida","ITA",9.268,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1757",22,"kyra","condie","USA",9.298,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1758",23,"rong","jiang","CHN",9.308,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1759",24,"hung ying","lee","TPE",9.387,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1760",25,"futaba","ito","JPN",9.391,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1761",26,"alannah","yip","CAN",9.477,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1762",27,"sienna","kopf","USA",9.496,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1763",28,"oceania","mackenzie","AUS",9.532,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1764",29,"miho","nonaka","JPN",9.54,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1765",30,"janja","garnbret","SLO",9.616,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1766",31,"romane","fontelaye","FRA",9.62,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1767",32,"julia","chanourdie","FRA",9.657,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1768",33,"petra","klingler","SUI",9.681,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1769",34,"elena","timofeeva","RUS",9.723,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1770",35,"sol","sa","KOR",9.746,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1771",36,"farnaz","esmaeilzadeh","IRI",9.801,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1772",37,"akiyo","noguchi","JPN",9.832,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1773",38,"shauna","coxsey","GBR",9.844,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1774",39,"jessica","pilz","AUT",9.914,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1775",40,"alejandra","contreras","CHI",9.941,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1776",41,"brooke","raboutou","USA",10.099,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1777",42,"chloe","caulier","BEL",10.153,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1778",43,"victoire","andrier","FRA",10.173,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1779",44,"iuliia","panteleeva","RUS",10.246,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1780",45,"sandra","lettner","AUT",10.256,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1781",46,"hana","krizova","CZE",10.338,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1782",47,"nanako","kura","JPN",10.715,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1783",48,"valentina","aguado","ARG",10.909,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1784",49,"aurelia","sarisson","FRA",11.122,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1785",50,"sofya","yokoyama","SUI",11.387,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1786",51,"laura","rogora","ITA",11.472,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1787",52,"emily","phillips","GBR",11.523,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1788",53,"fitria","hartani","INA",11.562,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1789",54,"urska","repusic","SLO",11.907,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1790",55,"chaehyun","seo","KOR",12.076,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1791",56,"lucie","watillon","BEL",12.096,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1792",57,"margo","hayes","USA",12.13,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1793",58,"muykuay","silva","CHI",12.142,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
"1794",59,"sarah","tetzlaff","NZL",12.295,NA,FALSE,FALSE,FALSE,FALSE,"F",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2019-07-11,2019-07-13,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019"
